area_name,area_code,date,deaths,rolling_sum,rolling_rate,age_band,age_lower,age_higher,population
London,E12000007,2021-08-19,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2021-08-19,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2021-08-19,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2021-08-19,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2021-08-19,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2021-08-19,0,2,0.3,35 - 39 years,35,39,779934
London,E12000007,2021-08-19,1,2,0.3,40 - 44 years,40,44,677463
London,E12000007,2021-08-19,0,1,0.2,45 - 49 years,45,49,598535
London,E12000007,2021-08-19,1,3,0.5,50 - 54 years,50,54,569938
London,E12000007,2021-08-19,0,2,0.4,55 - 59 years,55,59,508722
London,E12000007,2021-08-19,1,8,2,60 - 64 years,60,64,405576
London,E12000007,2021-08-19,2,8,2.5,65 - 69 years,65,69,318142
London,E12000007,2021-08-19,0,4,1.4,70 - 74 years,70,74,280432
London,E12000007,2021-08-19,2,13,6.6,75 - 79 years,75,79,196419
London,E12000007,2021-08-19,3,12,7.9,80 - 84 years,80,84,150980
London,E12000007,2021-08-19,1,7,7.5,85 - 89 years,85,89,93808
London,E12000007,2021-08-19,2,15,25.6,90+ years,90,90,58672
London,E12000007,2021-08-18,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2021-08-18,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2021-08-18,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2021-08-18,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2021-08-18,0,1,0.2,20 - 24 years,20,24,556594
London,E12000007,2021-08-18,0,1,0.1,25 - 29 years,25,29,757848
London,E12000007,2021-08-18,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2021-08-18,0,2,0.3,35 - 39 years,35,39,779934
London,E12000007,2021-08-18,0,1,0.1,40 - 44 years,40,44,677463
London,E12000007,2021-08-18,0,2,0.3,45 - 49 years,45,49,598535
London,E12000007,2021-08-18,0,3,0.5,50 - 54 years,50,54,569938
London,E12000007,2021-08-18,0,3,0.6,55 - 59 years,55,59,508722
London,E12000007,2021-08-18,1,7,1.7,60 - 64 years,60,64,405576
London,E12000007,2021-08-18,2,9,2.8,65 - 69 years,65,69,318142
London,E12000007,2021-08-18,2,4,1.4,70 - 74 years,70,74,280432
London,E12000007,2021-08-18,0,13,6.6,75 - 79 years,75,79,196419
London,E12000007,2021-08-18,3,10,6.6,80 - 84 years,80,84,150980
London,E12000007,2021-08-18,0,10,10.7,85 - 89 years,85,89,93808
London,E12000007,2021-08-18,2,15,25.6,90+ years,90,90,58672
London,E12000007,2021-08-17,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2021-08-17,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2021-08-17,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2021-08-17,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2021-08-17,0,1,0.2,20 - 24 years,20,24,556594
London,E12000007,2021-08-17,0,1,0.1,25 - 29 years,25,29,757848
London,E12000007,2021-08-17,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2021-08-17,0,2,0.3,35 - 39 years,35,39,779934
London,E12000007,2021-08-17,1,1,0.1,40 - 44 years,40,44,677463
London,E12000007,2021-08-17,0,2,0.3,45 - 49 years,45,49,598535
London,E12000007,2021-08-17,1,3,0.5,50 - 54 years,50,54,569938
London,E12000007,2021-08-17,1,4,0.8,55 - 59 years,55,59,508722
London,E12000007,2021-08-17,1,6,1.5,60 - 64 years,60,64,405576
London,E12000007,2021-08-17,1,8,2.5,65 - 69 years,65,69,318142
London,E12000007,2021-08-17,1,4,1.4,70 - 74 years,70,74,280432
London,E12000007,2021-08-17,2,15,7.6,75 - 79 years,75,79,196419
London,E12000007,2021-08-17,0,11,7.3,80 - 84 years,80,84,150980
London,E12000007,2021-08-17,2,10,10.7,85 - 89 years,85,89,93808
London,E12000007,2021-08-17,2,15,25.6,90+ years,90,90,58672
London,E12000007,2021-08-16,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2021-08-16,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2021-08-16,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2021-08-16,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2021-08-16,0,1,0.2,20 - 24 years,20,24,556594
London,E12000007,2021-08-16,0,2,0.3,25 - 29 years,25,29,757848
London,E12000007,2021-08-16,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2021-08-16,1,2,0.3,35 - 39 years,35,39,779934
London,E12000007,2021-08-16,0,1,0.1,40 - 44 years,40,44,677463
London,E12000007,2021-08-16,0,2,0.3,45 - 49 years,45,49,598535
London,E12000007,2021-08-16,0,2,0.4,50 - 54 years,50,54,569938
London,E12000007,2021-08-16,0,3,0.6,55 - 59 years,55,59,508722
London,E12000007,2021-08-16,0,5,1.2,60 - 64 years,60,64,405576
London,E12000007,2021-08-16,0,7,2.2,65 - 69 years,65,69,318142
London,E12000007,2021-08-16,0,4,1.4,70 - 74 years,70,74,280432
London,E12000007,2021-08-16,5,13,6.6,75 - 79 years,75,79,196419
London,E12000007,2021-08-16,0,12,7.9,80 - 84 years,80,84,150980
London,E12000007,2021-08-16,1,9,9.6,85 - 89 years,85,89,93808
London,E12000007,2021-08-16,3,13,22.2,90+ years,90,90,58672
London,E12000007,2021-08-15,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2021-08-15,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2021-08-15,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2021-08-15,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2021-08-15,0,1,0.2,20 - 24 years,20,24,556594
London,E12000007,2021-08-15,0,2,0.3,25 - 29 years,25,29,757848
London,E12000007,2021-08-15,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2021-08-15,0,1,0.1,35 - 39 years,35,39,779934
London,E12000007,2021-08-15,0,1,0.1,40 - 44 years,40,44,677463
London,E12000007,2021-08-15,1,2,0.3,45 - 49 years,45,49,598535
London,E12000007,2021-08-15,0,2,0.4,50 - 54 years,50,54,569938
London,E12000007,2021-08-15,0,5,1,55 - 59 years,55,59,508722
London,E12000007,2021-08-15,3,5,1.2,60 - 64 years,60,64,405576
London,E12000007,2021-08-15,1,7,2.2,65 - 69 years,65,69,318142
London,E12000007,2021-08-15,1,4,1.4,70 - 74 years,70,74,280432
London,E12000007,2021-08-15,0,10,5.1,75 - 79 years,75,79,196419
London,E12000007,2021-08-15,3,17,11.3,80 - 84 years,80,84,150980
London,E12000007,2021-08-15,2,8,8.5,85 - 89 years,85,89,93808
London,E12000007,2021-08-15,2,10,17,90+ years,90,90,58672
London,E12000007,2021-08-14,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2021-08-14,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2021-08-14,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2021-08-14,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2021-08-14,0,1,0.2,20 - 24 years,20,24,556594
London,E12000007,2021-08-14,0,2,0.3,25 - 29 years,25,29,757848
London,E12000007,2021-08-14,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2021-08-14,1,1,0.1,35 - 39 years,35,39,779934
London,E12000007,2021-08-14,0,2,0.3,40 - 44 years,40,44,677463
London,E12000007,2021-08-14,0,1,0.2,45 - 49 years,45,49,598535
London,E12000007,2021-08-14,1,2,0.4,50 - 54 years,50,54,569938
London,E12000007,2021-08-14,0,5,1,55 - 59 years,55,59,508722
London,E12000007,2021-08-14,1,2,0.5,60 - 64 years,60,64,405576
London,E12000007,2021-08-14,2,8,2.5,65 - 69 years,65,69,318142
London,E12000007,2021-08-14,0,3,1.1,70 - 74 years,70,74,280432
London,E12000007,2021-08-14,2,11,5.6,75 - 79 years,75,79,196419
London,E12000007,2021-08-14,2,15,9.9,80 - 84 years,80,84,150980
London,E12000007,2021-08-14,1,7,7.5,85 - 89 years,85,89,93808
London,E12000007,2021-08-14,2,9,15.3,90+ years,90,90,58672
London,E12000007,2021-08-13,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2021-08-13,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2021-08-13,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2021-08-13,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2021-08-13,0,1,0.2,20 - 24 years,20,24,556594
London,E12000007,2021-08-13,0,2,0.3,25 - 29 years,25,29,757848
London,E12000007,2021-08-13,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2021-08-13,0,0,0,35 - 39 years,35,39,779934
London,E12000007,2021-08-13,0,2,0.3,40 - 44 years,40,44,677463
London,E12000007,2021-08-13,0,1,0.2,45 - 49 years,45,49,598535
London,E12000007,2021-08-13,0,2,0.4,50 - 54 years,50,54,569938
London,E12000007,2021-08-13,1,5,1,55 - 59 years,55,59,508722
London,E12000007,2021-08-13,1,1,0.2,60 - 64 years,60,64,405576
London,E12000007,2021-08-13,0,9,2.8,65 - 69 years,65,69,318142
London,E12000007,2021-08-13,0,4,1.4,70 - 74 years,70,74,280432
London,E12000007,2021-08-13,2,9,4.6,75 - 79 years,75,79,196419
London,E12000007,2021-08-13,1,15,9.9,80 - 84 years,80,84,150980
London,E12000007,2021-08-13,0,7,7.5,85 - 89 years,85,89,93808
London,E12000007,2021-08-13,2,7,11.9,90+ years,90,90,58672
London,E12000007,2021-08-12,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2021-08-12,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2021-08-12,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2021-08-12,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2021-08-12,1,1,0.2,20 - 24 years,20,24,556594
London,E12000007,2021-08-12,1,2,0.3,25 - 29 years,25,29,757848
London,E12000007,2021-08-12,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2021-08-12,0,0,0,35 - 39 years,35,39,779934
London,E12000007,2021-08-12,0,2,0.3,40 - 44 years,40,44,677463
London,E12000007,2021-08-12,1,1,0.2,45 - 49 years,45,49,598535
London,E12000007,2021-08-12,1,4,0.7,50 - 54 years,50,54,569938
London,E12000007,2021-08-12,1,4,0.8,55 - 59 years,55,59,508722
London,E12000007,2021-08-12,0,1,0.2,60 - 64 years,60,64,405576
London,E12000007,2021-08-12,3,11,3.5,65 - 69 years,65,69,318142
London,E12000007,2021-08-12,0,4,1.4,70 - 74 years,70,74,280432
London,E12000007,2021-08-12,2,9,4.6,75 - 79 years,75,79,196419
London,E12000007,2021-08-12,1,15,9.9,80 - 84 years,80,84,150980
London,E12000007,2021-08-12,4,7,7.5,85 - 89 years,85,89,93808
London,E12000007,2021-08-12,2,5,8.5,90+ years,90,90,58672
London,E12000007,2021-08-11,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2021-08-11,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2021-08-11,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2021-08-11,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2021-08-11,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2021-08-11,0,1,0.1,25 - 29 years,25,29,757848
London,E12000007,2021-08-11,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2021-08-11,0,0,0,35 - 39 years,35,39,779934
London,E12000007,2021-08-11,0,2,0.3,40 - 44 years,40,44,677463
London,E12000007,2021-08-11,0,0,0,45 - 49 years,45,49,598535
London,E12000007,2021-08-11,0,4,0.7,50 - 54 years,50,54,569938
London,E12000007,2021-08-11,1,7,1.4,55 - 59 years,55,59,508722
London,E12000007,2021-08-11,0,1,0.2,60 - 64 years,60,64,405576
London,E12000007,2021-08-11,1,10,3.1,65 - 69 years,65,69,318142
London,E12000007,2021-08-11,2,5,1.8,70 - 74 years,70,74,280432
London,E12000007,2021-08-11,2,8,4.1,75 - 79 years,75,79,196419
London,E12000007,2021-08-11,4,17,11.3,80 - 84 years,80,84,150980
London,E12000007,2021-08-11,0,5,5.3,85 - 89 years,85,89,93808
London,E12000007,2021-08-11,2,5,8.5,90+ years,90,90,58672
London,E12000007,2021-08-10,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2021-08-10,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2021-08-10,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2021-08-10,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2021-08-10,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2021-08-10,1,1,0.1,25 - 29 years,25,29,757848
London,E12000007,2021-08-10,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2021-08-10,0,1,0.1,35 - 39 years,35,39,779934
London,E12000007,2021-08-10,1,2,0.3,40 - 44 years,40,44,677463
London,E12000007,2021-08-10,0,0,0,45 - 49 years,45,49,598535
London,E12000007,2021-08-10,0,7,1.2,50 - 54 years,50,54,569938
London,E12000007,2021-08-10,0,6,1.2,55 - 59 years,55,59,508722
London,E12000007,2021-08-10,0,2,0.5,60 - 64 years,60,64,405576
London,E12000007,2021-08-10,0,13,4.1,65 - 69 years,65,69,318142
London,E12000007,2021-08-10,1,3,1.1,70 - 74 years,70,74,280432
London,E12000007,2021-08-10,0,8,4.1,75 - 79 years,75,79,196419
London,E12000007,2021-08-10,1,14,9.3,80 - 84 years,80,84,150980
London,E12000007,2021-08-10,1,5,5.3,85 - 89 years,85,89,93808
London,E12000007,2021-08-10,0,4,6.8,90+ years,90,90,58672
London,E12000007,2021-08-09,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2021-08-09,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2021-08-09,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2021-08-09,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2021-08-09,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2021-08-09,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2021-08-09,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2021-08-09,0,1,0.1,35 - 39 years,35,39,779934
London,E12000007,2021-08-09,0,1,0.1,40 - 44 years,40,44,677463
London,E12000007,2021-08-09,0,0,0,45 - 49 years,45,49,598535
London,E12000007,2021-08-09,0,7,1.2,50 - 54 years,50,54,569938
London,E12000007,2021-08-09,2,6,1.2,55 - 59 years,55,59,508722
London,E12000007,2021-08-09,0,2,0.5,60 - 64 years,60,64,405576
London,E12000007,2021-08-09,0,13,4.1,65 - 69 years,65,69,318142
London,E12000007,2021-08-09,0,4,1.4,70 - 74 years,70,74,280432
London,E12000007,2021-08-09,2,8,4.1,75 - 79 years,75,79,196419
London,E12000007,2021-08-09,5,15,9.9,80 - 84 years,80,84,150980
London,E12000007,2021-08-09,0,5,5.3,85 - 89 years,85,89,93808
London,E12000007,2021-08-09,0,5,8.5,90+ years,90,90,58672
London,E12000007,2021-08-08,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2021-08-08,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2021-08-08,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2021-08-08,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2021-08-08,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2021-08-08,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2021-08-08,0,1,0.1,30 - 34 years,30,34,822084
London,E12000007,2021-08-08,0,1,0.1,35 - 39 years,35,39,779934
London,E12000007,2021-08-08,1,2,0.3,40 - 44 years,40,44,677463
London,E12000007,2021-08-08,0,0,0,45 - 49 years,45,49,598535
London,E12000007,2021-08-08,0,7,1.2,50 - 54 years,50,54,569938
London,E12000007,2021-08-08,0,6,1.2,55 - 59 years,55,59,508722
London,E12000007,2021-08-08,0,2,0.5,60 - 64 years,60,64,405576
London,E12000007,2021-08-08,2,15,4.7,65 - 69 years,65,69,318142
London,E12000007,2021-08-08,0,5,1.8,70 - 74 years,70,74,280432
London,E12000007,2021-08-08,1,6,3.1,75 - 79 years,75,79,196419
London,E12000007,2021-08-08,1,10,6.6,80 - 84 years,80,84,150980
London,E12000007,2021-08-08,1,6,6.4,85 - 89 years,85,89,93808
London,E12000007,2021-08-08,1,6,10.2,90+ years,90,90,58672
London,E12000007,2021-08-07,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2021-08-07,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2021-08-07,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2021-08-07,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2021-08-07,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2021-08-07,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2021-08-07,0,1,0.1,30 - 34 years,30,34,822084
London,E12000007,2021-08-07,0,1,0.1,35 - 39 years,35,39,779934
London,E12000007,2021-08-07,0,1,0.1,40 - 44 years,40,44,677463
London,E12000007,2021-08-07,0,0,0,45 - 49 years,45,49,598535
London,E12000007,2021-08-07,1,7,1.2,50 - 54 years,50,54,569938
London,E12000007,2021-08-07,0,6,1.2,55 - 59 years,55,59,508722
London,E12000007,2021-08-07,0,2,0.5,60 - 64 years,60,64,405576
London,E12000007,2021-08-07,3,13,4.1,65 - 69 years,65,69,318142
London,E12000007,2021-08-07,1,7,2.5,70 - 74 years,70,74,280432
London,E12000007,2021-08-07,0,7,3.6,75 - 79 years,75,79,196419
London,E12000007,2021-08-07,2,10,6.6,80 - 84 years,80,84,150980
London,E12000007,2021-08-07,1,7,7.5,85 - 89 years,85,89,93808
London,E12000007,2021-08-07,0,7,11.9,90+ years,90,90,58672
London,E12000007,2021-08-06,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2021-08-06,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2021-08-06,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2021-08-06,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2021-08-06,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2021-08-06,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2021-08-06,0,1,0.1,30 - 34 years,30,34,822084
London,E12000007,2021-08-06,0,1,0.1,35 - 39 years,35,39,779934
London,E12000007,2021-08-06,0,1,0.1,40 - 44 years,40,44,677463
London,E12000007,2021-08-06,0,1,0.2,45 - 49 years,45,49,598535
London,E12000007,2021-08-06,2,6,1.1,50 - 54 years,50,54,569938
London,E12000007,2021-08-06,0,7,1.4,55 - 59 years,55,59,508722
London,E12000007,2021-08-06,1,2,0.5,60 - 64 years,60,64,405576
London,E12000007,2021-08-06,2,10,3.1,65 - 69 years,65,69,318142
London,E12000007,2021-08-06,0,6,2.1,70 - 74 years,70,74,280432
London,E12000007,2021-08-06,2,8,4.1,75 - 79 years,75,79,196419
London,E12000007,2021-08-06,1,8,5.3,80 - 84 years,80,84,150980
London,E12000007,2021-08-06,0,8,8.5,85 - 89 years,85,89,93808
London,E12000007,2021-08-06,0,10,17,90+ years,90,90,58672
London,E12000007,2021-08-05,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2021-08-05,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2021-08-05,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2021-08-05,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2021-08-05,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2021-08-05,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2021-08-05,0,1,0.1,30 - 34 years,30,34,822084
London,E12000007,2021-08-05,0,1,0.1,35 - 39 years,35,39,779934
London,E12000007,2021-08-05,0,3,0.4,40 - 44 years,40,44,677463
London,E12000007,2021-08-05,0,1,0.2,45 - 49 years,45,49,598535
London,E12000007,2021-08-05,1,5,0.9,50 - 54 years,50,54,569938
London,E12000007,2021-08-05,4,7,1.4,55 - 59 years,55,59,508722
London,E12000007,2021-08-05,0,4,1,60 - 64 years,60,64,405576
London,E12000007,2021-08-05,2,8,2.5,65 - 69 years,65,69,318142
London,E12000007,2021-08-05,1,9,3.2,70 - 74 years,70,74,280432
London,E12000007,2021-08-05,1,7,3.6,75 - 79 years,75,79,196419
London,E12000007,2021-08-05,3,7,4.6,80 - 84 years,80,84,150980
London,E12000007,2021-08-05,2,10,10.7,85 - 89 years,85,89,93808
London,E12000007,2021-08-05,2,12,20.5,90+ years,90,90,58672
London,E12000007,2021-08-04,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2021-08-04,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2021-08-04,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2021-08-04,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2021-08-04,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2021-08-04,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2021-08-04,0,1,0.1,30 - 34 years,30,34,822084
London,E12000007,2021-08-04,1,2,0.3,35 - 39 years,35,39,779934
London,E12000007,2021-08-04,0,3,0.4,40 - 44 years,40,44,677463
London,E12000007,2021-08-04,0,2,0.3,45 - 49 years,45,49,598535
London,E12000007,2021-08-04,3,4,0.7,50 - 54 years,50,54,569938
London,E12000007,2021-08-04,0,3,0.6,55 - 59 years,55,59,508722
London,E12000007,2021-08-04,1,4,1,60 - 64 years,60,64,405576
London,E12000007,2021-08-04,4,8,2.5,65 - 69 years,65,69,318142
London,E12000007,2021-08-04,0,9,3.2,70 - 74 years,70,74,280432
London,E12000007,2021-08-04,2,8,4.1,75 - 79 years,75,79,196419
London,E12000007,2021-08-04,1,4,2.6,80 - 84 years,80,84,150980
London,E12000007,2021-08-04,0,11,11.7,85 - 89 years,85,89,93808
London,E12000007,2021-08-04,1,11,18.7,90+ years,90,90,58672
London,E12000007,2021-08-03,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2021-08-03,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2021-08-03,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2021-08-03,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2021-08-03,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2021-08-03,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2021-08-03,0,1,0.1,30 - 34 years,30,34,822084
London,E12000007,2021-08-03,0,1,0.1,35 - 39 years,35,39,779934
London,E12000007,2021-08-03,0,3,0.4,40 - 44 years,40,44,677463
London,E12000007,2021-08-03,0,2,0.3,45 - 49 years,45,49,598535
London,E12000007,2021-08-03,0,1,0.2,50 - 54 years,50,54,569938
London,E12000007,2021-08-03,0,3,0.6,55 - 59 years,55,59,508722
London,E12000007,2021-08-03,0,4,1,60 - 64 years,60,64,405576
London,E12000007,2021-08-03,0,4,1.3,65 - 69 years,65,69,318142
London,E12000007,2021-08-03,2,13,4.6,70 - 74 years,70,74,280432
London,E12000007,2021-08-03,0,9,4.6,75 - 79 years,75,79,196419
London,E12000007,2021-08-03,2,4,2.6,80 - 84 years,80,84,150980
London,E12000007,2021-08-03,1,14,14.9,85 - 89 years,85,89,93808
London,E12000007,2021-08-03,1,10,17,90+ years,90,90,58672
London,E12000007,2021-08-02,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2021-08-02,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2021-08-02,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2021-08-02,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2021-08-02,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2021-08-02,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2021-08-02,1,1,0.1,30 - 34 years,30,34,822084
London,E12000007,2021-08-02,0,1,0.1,35 - 39 years,35,39,779934
London,E12000007,2021-08-02,1,3,0.4,40 - 44 years,40,44,677463
London,E12000007,2021-08-02,0,2,0.3,45 - 49 years,45,49,598535
London,E12000007,2021-08-02,0,2,0.4,50 - 54 years,50,54,569938
London,E12000007,2021-08-02,2,3,0.6,55 - 59 years,55,59,508722
London,E12000007,2021-08-02,0,4,1,60 - 64 years,60,64,405576
London,E12000007,2021-08-02,2,4,1.3,65 - 69 years,65,69,318142
London,E12000007,2021-08-02,1,11,3.9,70 - 74 years,70,74,280432
London,E12000007,2021-08-02,0,9,4.6,75 - 79 years,75,79,196419
London,E12000007,2021-08-02,0,2,1.3,80 - 84 years,80,84,150980
London,E12000007,2021-08-02,1,15,16,85 - 89 years,85,89,93808
London,E12000007,2021-08-02,1,9,15.3,90+ years,90,90,58672
London,E12000007,2021-08-01,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2021-08-01,0,0,0,5 - 9 years,5,9,606333
