regionCode,regionName,UtlaCode,UtlaName,LtlaCode,LtlaName,areaCode,areaName,areaType,date,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000870,Bethnal Green East,msoa,12/10/2022,70,64.7,45.5
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000871,Bromley-by-Bow East,msoa,12/10/2022,66.6,61.1,37.4
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000872,Brick Lane North,msoa,12/10/2022,69.5,63.6,42
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000873,Mile End West,msoa,12/10/2022,57.1,50.1,31.9
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000874,Bethnal Green Central,msoa,12/10/2022,65.5,59,36
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000875,Bromley-by-Bow West,msoa,12/10/2022,68.9,63.9,40.1
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000876,Bethnal Green South,msoa,12/10/2022,64.2,58.6,37.4
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000877,Mile End East & Burdett Estate,msoa,12/10/2022,68.5,62.9,41.2
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000878,Spitalfields,msoa,12/10/2022,58.8,51.6,32.5
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000879,Stepney Green,msoa,12/10/2022,69.7,64.4,42.2
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000880,Whitechapel,msoa,12/10/2022,68.2,62.7,40.7
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000881,Poplar Leaside,msoa,12/10/2022,69.3,64.1,39.3
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000882,Limehouse North & Stepney East,msoa,12/10/2022,70.9,65.6,40.1
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000883,Poplar Central,msoa,12/10/2022,66.9,61.2,38
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000884,Aldgate,msoa,12/10/2022,64.3,55.6,35.8
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000885,Shadwell North,msoa,12/10/2022,69,63.1,39.2
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000886,Limehouse East,msoa,12/10/2022,71.3,66,46.1
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000887,Poplar West,msoa,12/10/2022,67.9,61.9,40.1
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000888,Shadwell Basin & Ratcliffe,msoa,12/10/2022,68.6,63,42.7
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000889,St George in the East & Wapping North,msoa,12/10/2022,70.9,65.1,46.3
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000890,Tower Hill & Wapping South,msoa,12/10/2022,75,71.2,57.8
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000891,Blackwall & Leamouth,msoa,12/10/2022,67.8,61.6,42.5
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000893,Mudchute,msoa,12/10/2022,67.6,63.4,44.5
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000894,Millwall South,msoa,12/10/2022,67.7,62.5,43.6
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000895,Chingford Green West,msoa,12/10/2022,73.5,70.4,53.8
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000896,Chingford Green East,msoa,12/10/2022,78.7,76,61.1
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000897,Friday Hill,msoa,12/10/2022,73.2,69.9,51.8
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000898,Larkswood,msoa,12/10/2022,75.6,72.3,54.9
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000899,Chingford Mount,msoa,12/10/2022,70.8,67.2,48.6
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000900,South Chingford,msoa,12/10/2022,65.5,61.6,41
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000901,Highams Park East,msoa,12/10/2022,80.6,77.9,61
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000902,Highams Park West,msoa,12/10/2022,69.6,65.4,44.4
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000903,Higham Hill,msoa,12/10/2022,65,60.8,38.2
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000904,Fulbourne Road & Walthamstow Forest,msoa,12/10/2022,67.2,63.5,44.4
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000905,Lloyd Park,msoa,12/10/2022,66.8,62.9,43.6
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000906,William Morris,msoa,12/10/2022,66.3,62.5,43.3
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000907,Wood Street,msoa,12/10/2022,64.3,60.2,39.8
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000908,Blackhorse Road,msoa,12/10/2022,67,63.1,44.4
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000909,Upper Walthamstow,msoa,12/10/2022,73,69.6,51.9
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000910,Walthamstow Central,msoa,12/10/2022,68.2,64.8,46.2
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000911,Walthamstow Market & South Grove,msoa,12/10/2022,66.6,62.9,42.4
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000912,Markhouse & St James Park,msoa,12/10/2022,65.8,62.1,41.2
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000913,Whipps Cross,msoa,12/10/2022,64.5,60.4,38.9
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000914,Baker's Arms,msoa,12/10/2022,58.9,54.5,31.7
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000915,Leytonstone North,msoa,12/10/2022,66.6,63.1,45.2
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000916,Lea Bridge,msoa,12/10/2022,62.6,58.8,37.6
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000917,Leyton North,msoa,12/10/2022,61.7,58.2,39.5
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000918,Leytonstone East,msoa,12/10/2022,64.5,61,40.4
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000919,Leyton East,msoa,12/10/2022,61.2,57.4,37.4
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000920,Leyton South,msoa,12/10/2022,60.8,56.4,34.8
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000921,Leytonstone South West,msoa,12/10/2022,57.7,53.6,33
E12000007,London,E09000031,Waltham Forest,E09000031,Waltham Forest,E02000922,Leytonstone South East,msoa,12/10/2022,58.6,55.3,36.2
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000923,Battersea Park,msoa,12/10/2022,69.3,65.9,53.3
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000924,Nine Elms & Patmore,msoa,12/10/2022,65,60.2,43.3
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000925,Battersea Latchmere,msoa,12/10/2022,64.3,60.6,45.1
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000926,St Mary's & Cotton Row,msoa,12/10/2022,69.2,66,51.6
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000927,Lavender Hill East,msoa,12/10/2022,71,67.3,55.2
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000928,Putney Embankment & Lower Common,msoa,12/10/2022,73.7,71.3,60.1
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000929,York Gardens,msoa,12/10/2022,61.9,58.1,39.9
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000930,Lavender Hill West & Little India,msoa,12/10/2022,66.6,62.5,50.6
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000931,Clapham Common West,msoa,12/10/2022,74,71.4,60.2
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000932,Putney Town & Wandsworth Park,msoa,12/10/2022,69.9,67.2,55.1
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000933,Putney West,msoa,12/10/2022,70,67.4,55.8
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000934,Clapham Junction & East Hill,msoa,12/10/2022,70.5,67.5,55.1
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000935,Roehampton North West,msoa,12/10/2022,57.7,53.1,34.6
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000936,East Putney,msoa,12/10/2022,63.9,60.9,49
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000937,Wandsworth Common,msoa,12/10/2022,77.7,74.9,61.7
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000938,Roehampton North East,msoa,12/10/2022,64.6,61,45.6
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000939,Nightingale Lane,msoa,12/10/2022,81.7,79.1,66.5
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000940,Wandsworth South,msoa,12/10/2022,67.2,63.9,49
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000941,Earlsfield North,msoa,12/10/2022,66.2,62.6,49.6
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000942,Southfields North,msoa,12/10/2022,76.3,73.6,60
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000943,Balham,msoa,12/10/2022,75.3,72.7,61
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000944,West Hill North,msoa,12/10/2022,65.4,61.5,44.4
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000945,Roehampton South & Putney Vale,msoa,12/10/2022,58.7,54.2,35.4
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000946,Earlsfield South,msoa,12/10/2022,70.5,67.7,53.3
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000947,Merton Road,msoa,12/10/2022,77.8,75.5,63.1
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000948,Tooting Bec Common,msoa,12/10/2022,73.5,70.9,59.7
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000949,Springfield,msoa,12/10/2022,80.3,78.1,66.6
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000950,West Hill South,msoa,12/10/2022,67.8,64.8,50.3
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000951,Tooting Bec West,msoa,12/10/2022,73.6,71,58.2
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000952,Tooting Bec East,msoa,12/10/2022,74.7,72,59.1
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000953,Summerstown,msoa,12/10/2022,74.2,71.6,58.6
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000954,Upper Tooting,msoa,12/10/2022,71.2,68.1,55.3
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000955,Tooting North,msoa,12/10/2022,68.2,64.8,49.9
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000956,Tooting West,msoa,12/10/2022,65.2,61.7,46.9
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000957,Tooting East,msoa,12/10/2022,67.1,63.8,50
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000958,Furzedown West,msoa,12/10/2022,73.6,69.7,53.2
E12000007,London,E09000032,Wandsworth,E09000032,Wandsworth,E02000959,Furzedown East,msoa,12/10/2022,67.9,64,47.9
E12000007,London,E09000033,Westminster,E09000033,Westminster,E02000960,St John's Wood North,msoa,12/10/2022,62.9,57.9,44.9
E12000007,London,E09000033,Westminster,E09000033,Westminster,E02000961,Abbey Road,msoa,12/10/2022,62.8,58.5,43.4
E12000007,London,E09000033,Westminster,E09000033,Westminster,E02000962,St John's Wood South,msoa,12/10/2022,61.7,56.9,43.4
E12000007,London,E09000033,Westminster,E09000033,Westminster,E02000963,Queen's Park Gardens,msoa,12/10/2022,64.4,60.5,40.5
E12000007,London,E09000033,Westminster,E09000033,Westminster,E02000964,Maida Hill,msoa,12/10/2022,61.5,57.4,38.7
E12000007,London,E09000033,Westminster,E09000033,Westminster,E02000965,Maida Vale,msoa,12/10/2022,62.6,59.3,45
E12000007,London,E09000033,Westminster,E09000033,Westminster,E02000966,Little Venice,msoa,12/10/2022,63.7,59.6,47
E12000007,London,E09000033,Westminster,E09000033,Westminster,E02000967,Regent's Park,msoa,12/10/2022,57.3,51,38
E12000007,London,E09000033,Westminster,E09000033,Westminster,E02000968,Church Street,msoa,12/10/2022,62.6,57.2,36.2
E12000007,London,E09000033,Westminster,E09000033,Westminster,E02000969,Westbourne,msoa,12/10/2022,60.3,55.7,35.5
E12000007,London,E09000033,Westminster,E09000033,Westminster,E02000970,Marylebone & Park Lane,msoa,12/10/2022,60.6,54.1,41.1
E12000007,London,E09000033,Westminster,E09000033,Westminster,E02000971,Bryanston & Dorset Square,msoa,12/10/2022,59.6,52.9,38.9
E12000007,London,E09000033,Westminster,E09000033,Westminster,E02000972,Fitzrovia West & Soho,msoa,12/10/2022,62.4,55.6,41.3
E12000007,London,E09000033,Westminster,E09000033,Westminster,E02000973,Westbourne Grove,msoa,12/10/2022,63.4,58.9,44.8
E12000007,London,E09000033,Westminster,E09000033,Westminster,E02000974,Paddington & St George's Fields,msoa,12/10/2022,63.1,55.9,39.7
E12000007,London,E09000033,Westminster,E09000033,Westminster,E02000975,Bayswater East,msoa,12/10/2022,56.5,51.2,37.8
E12000007,London,E09000033,Westminster,E09000033,Westminster,E02000976,Queensway,msoa,12/10/2022,55,49.8,36.2
E12000007,London,E09000033,Westminster,E09000033,Westminster,E02000977,"Strand, St James & Mayfair",msoa,12/10/2022,67,59.9,44.8
E12000007,London,E09000033,Westminster,E09000033,Westminster,E02000978,"Knightsbridge, Belgravia & Hyde Park",msoa,12/10/2022,63.4,55,39.8
E12000007,London,E09000033,Westminster,E09000033,Westminster,E02000979,Central Westminster,msoa,12/10/2022,62.2,56.5,42.6
E12000007,London,E09000033,Westminster,E09000033,Westminster,E02000980,Millbank,msoa,12/10/2022,66.9,62.3,47.3
E12000007,London,E09000033,Westminster,E09000033,Westminster,E02000981,Pimlico North,msoa,12/10/2022,66.4,61.8,48.3
E12000007,London,E09000033,Westminster,E09000033,Westminster,E02000982,Victoria,msoa,12/10/2022,66.1,61.3,44.8
E12000007,London,E09000033,Westminster,E09000033,Westminster,E02000983,Pimlico South,msoa,12/10/2022,67.9,63.1,47
E12000007,London,E09000006,Bromley,E09000006,Bromley,E02006782,Plaistow (Bromley),msoa,12/10/2022,76.6,73.1,56.9
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02006783,Downham East,msoa,12/10/2022,63.9,58.9,39.5
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02006784,Downham West,msoa,12/10/2022,68.2,64.1,44.7
E12000007,London,E09000004,Bexley,E09000004,Bexley,E02006785,Wickham Street & East Wickham,msoa,12/10/2022,79.7,76.4,58.2
E12000007,London,E09000011,Greenwich,E09000011,Greenwich,E02006786,Wickham Lane & Winns Common,msoa,12/10/2022,69.4,64.5,45.3
E12000007,London,E09000006,Bromley,E09000006,Bromley,E02006787,Elmers End,msoa,12/10/2022,83.1,80.1,65.2
E12000007,London,E09000008,Croydon,E09000008,Croydon,E02006788,South Norwood Park,msoa,12/10/2022,65.3,61,42.1
E12000007,London,E09000006,Bromley,E09000006,Bromley,E02006789,Biggin Hill East & Cudham,msoa,12/10/2022,84.9,82.1,69.3
E12000007,London,E09000009,Ealing,E09000009,Ealing,E02006791,Chiswick North West,msoa,12/10/2022,72.8,70,55.4
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02006792,Chiswick Park,msoa,12/10/2022,69.2,65.9,53
E12000007,London,E09000010,Enfield,E09000010,Enfield,E02006793,Upper Edmonton West,msoa,12/10/2022,60.1,54.8,32.4
E12000007,London,E09000014,Haringey,E09000014,Haringey,E02006794,White Hart Lane,msoa,12/10/2022,55.6,50.6,28.9
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02006795,Rayners Lane South,msoa,12/10/2022,74.7,70.3,52
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02006796,South Ruislip,msoa,12/10/2022,78.7,75.2,57.8
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02006798,New Cross & Deptford South,msoa,12/10/2022,63.7,58.9,41.2
E12000007,London,E09000002,Barking and Dagenham,E09000002,Barking and Dagenham,E02006799,Becontree North,msoa,12/10/2022,67.9,63.3,38.8
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02006800,Goodmayes South,msoa,12/10/2022,65.8,60.7,36
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02006801,"Lambeth North, Waterloo & South Bank",msoa,12/10/2022,58.6,50.8,36.5
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02006802,Southwark St George's,msoa,12/10/2022,63.4,57.3,42
E12000007,London,E09000029,Sutton,E09000029,Sutton,E02006836,Belmont & South Cheam,msoa,12/10/2022,87.1,84.6,71.3
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02006853,Millwall North,msoa,12/10/2022,66.6,60.2,40.5
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02006854,Canary Wharf,msoa,12/10/2022,67.4,60.1,41.8
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02006882,Kenton West,msoa,12/10/2022,70.4,67.1,53.2
E12000007,London,E09000012,Hackney and City of London,E09000012,Hackney and City of London,E02006918,Clapton Leaside,msoa,12/10/2022,60.3,56.2,34.8
E12000007,London,E09000012,Hackney and City of London,E09000012,Hackney and City of London,E02006921,Upper Clapton,msoa,12/10/2022,51.5,47.2,26.6
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02006924,Valentines Park & Cranbrook,msoa,12/10/2022,69.8,65.3,41.4
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02006925,Clayhall South,msoa,12/10/2022,77.3,73.2,52
E12000007,London,E09000011,Greenwich,E09000011,Greenwich,E02006927,Kidbrooke South,msoa,12/10/2022,75.4,72,55.4
E12000007,London,E09000011,Greenwich,E09000011,Greenwich,E02006928,Greenwich & Deptford Creekside,msoa,12/10/2022,62.8,58.1,43.4
E12000007,London,E09000011,Greenwich,E09000011,Greenwich,E02006929,Greenwich Peninsula,msoa,12/10/2022,72,67.3,50.9
E12000007,London,E09000011,Greenwich,E09000011,Greenwich,E02006930,Greenwich East,msoa,12/10/2022,72.9,69.2,55.1
E12000007,London,E09000011,Greenwich,E09000011,Greenwich,E02006931,Greenwich Town & Park,msoa,12/10/2022,71.1,67.2,52.7
